Published,Weekday(Monday==0),Updated,ID,Version,Title
2024-06-17T13:22:58Z,25,2024-06-17T13:22:58Z,2406.11519,1,'HyperSIGMA: Hyperspectral Intelligence Comprehension Foundation Model'
2024-06-17T13:22:00Z,25,2024-06-17T13:22:00Z,2406.11517,1,'Revisiting Spurious Correlation in Domain Generalization'
2024-06-17T13:21:23Z,25,2024-06-17T13:21:23Z,2406.11514,1,'Counterfactual Debating with Preset Stances for Hallucination  Elimination of LLMs'
2024-06-17T13:10:04Z,25,2024-06-17T13:10:04Z,2406.11507,1,'Prior Normality Prompt Transformer for Multi-class Industrial Image  Anomaly Detection'
2024-06-17T13:08:46Z,25,2024-06-17T13:08:46Z,2406.11506,1,'Embedded Hierarchical MPC for Autonomous Navigation'
2024-06-17T13:05:00Z,25,2024-06-17T13:05:00Z,2406.11504,1,'On the Feasibility of Fidelity$^-$ for Graph Pruning'
2024-06-17T13:04:27Z,25,2024-06-17T13:04:27Z,2406.11503,1,'GeoGPT4V: Towards Geometric Multi-modal Large Language Models with  Geometric Image Generation'
2024-06-17T13:03:44Z,25,2024-06-18T05:49:27Z,2406.11501,2,'Teleporter Theory: A General and Simple Approach for Modeling  Cross-World Counterfactual Causality'
2024-06-17T13:01:12Z,25,2024-06-17T13:01:12Z,2406.11497,1,'CrAM: Credibility-Aware Attention Modification in LLMs for Combating  Misinformation in RAG'
2024-06-17T12:59:13Z,25,2024-06-17T12:59:13Z,2406.11495,1,'Online Context Learning for Socially-compliant Navigation'
2024-06-17T12:55:56Z,25,2024-06-17T12:55:56Z,2406.11490,1,'Interventional Imbalanced Multi-Modal Representation Learning via  $β$-Generalization Front-Door Criterion'
2024-06-17T12:53:21Z,25,2024-06-17T12:53:21Z,2406.11486,1,'Analysing zero-shot temporal relation extraction on clinical notes using  temporal consistency'
2024-06-17T12:52:19Z,25,2024-06-17T12:52:19Z,2406.11485,1,'Active clustering with bandit feedback'
2024-06-17T12:46:02Z,25,2024-06-17T12:46:02Z,2406.11481,1,'Constrained Reinforcement Learning with Average Reward Objective:  Model-Based and Model-Free Algorithms'
2024-06-17T12:42:34Z,25,2024-06-17T12:42:34Z,2406.11477,1,'Vocabulary Expansion for Low-resource Cross-lingual Transfer'
2024-06-17T12:38:48Z,25,2024-06-17T12:38:48Z,2406.11474,1,'How Far Can In-Context Alignment Go? Exploring the State of In-Context  Alignment'
2024-06-17T12:38:38Z,25,2024-06-17T12:38:38Z,2406.11473,1,"'Promises, Outlooks and Challenges of Diffusion Language Modeling'"
2024-06-17T12:38:01Z,25,2024-06-17T12:38:01Z,2406.11472,1,'Learning from Exemplars for Interactive Image Segmentation'
2024-06-17T12:25:25Z,25,2024-06-17T12:25:25Z,2406.11464,1,'Automating Easy Read Text Segmentation'
2024-06-17T12:24:45Z,25,2024-06-17T12:24:45Z,2406.11463,1,'Just How Flexible are Neural Networks in Practice?'
2024-06-17T12:23:32Z,25,2024-06-17T12:23:32Z,2406.11460,1,'TRACE the Evidence: Constructing Knowledge-Grounded Reasoning Chains for  Retrieval-Augmented Generation'
2024-06-17T12:20:59Z,25,2024-06-17T12:20:59Z,2406.11458,1,'Adversaries With Incentives: A Strategic Alternative to Adversarial  Robustness'
2024-06-17T12:14:31Z,25,2024-06-17T12:14:31Z,2406.11456,1,'Calibrating Where It Matters: Constrained Temperature Scaling'
2024-06-17T12:11:01Z,25,2024-06-17T12:11:01Z,2406.11455,1,'Adaptive Reinforcement Learning Planning: Harnessing Large Language  Models for Complex Information Extraction'
2024-06-17T12:09:11Z,25,2024-06-17T12:09:11Z,2406.11452,1,'Attention-Based Deep Reinforcement Learning for Qubit Allocation in  Modular Quantum Architectures'
2024-06-17T12:03:32Z,25,2024-06-18T14:20:46Z,2406.11451,2,'MedThink: Inducing Medical Large-scale Visual Language Models to  Hallucinate Less by Thinking More'
2024-06-17T11:57:14Z,25,2024-06-17T11:57:14Z,2406.11445,1,'Solving the Inverse Problem of Electrocardiography for Cardiac Digital  Twins: A Survey'
2024-06-17T11:56:15Z,25,2024-06-17T11:56:15Z,2406.11443,1,'PrAViC: Probabilistic Adaptation Framework for Real-Time Video  Classification'
2024-06-17T11:54:46Z,25,2024-06-17T11:54:46Z,2406.11441,1,'SWCF-Net: Similarity-weighted Convolution and Local-global Fusion for  Efficient Large-scale Point Cloud Semantic Segmentation'
