Published,ISOWeek,Updated,ID,Version,Title,Categories
2026-05-11T15:24:33Z,20,2026-05-11T15:24:33Z,2605.10714,1,'Why Low-Resource NLP Needs More Than Cross-Lingual Transfer: Lessons Learned from Luxembourgish',cs.CL;cs.AI
2026-05-11T15:24:27Z,20,2026-05-11T15:24:27Z,2605.10713,1,'Price of Quality: Sufficient Conditions for Sparse Recovery using Mixed-Quality Data',stat.ML;cs.IT;cs.LG;math.ST
2026-05-11T15:20:22Z,20,2026-05-11T15:20:22Z,2605.10707,1,'ObjView-Bench: Rethinking Difficulty and Deployment for Object-Centric View Planning',cs.RO
2026-05-11T15:20:01Z,20,2026-05-11T15:20:01Z,2605.10706,1,'RelFlexformer: Efficient Attention 3D-Transformers for Integrable Relative Positional Encodings',cs.LG
2026-05-11T15:19:04Z,20,2026-05-11T15:19:04Z,2605.10705,1,'TransmissiveGS: Residual-Guided Disentangled Gaussian Splatting for Transmissive Scene Reconstruction and Rendering',cs.CV
2026-05-11T15:18:23Z,20,2026-05-11T15:18:23Z,2605.10704,1,'xApp Empowered Resource Management for Non-Terrestrial Users in 5G O-RAN Networks',eess.SP;cs.RO
2026-05-11T15:13:01Z,20,2026-05-11T15:13:01Z,2605.10698,1,'The Bystander Effect in Multi-Agent Reasoning: Quantifying Cognitive Loafing in Collaborative Interactions',cs.MA;cs.AI
2026-05-11T15:11:45Z,20,2026-05-11T15:11:45Z,2605.10696,1,'VRA: Grounding Discrete-Time Joint Acceleration in Voltage-Constrained Actuation',cs.RO
2026-05-11T15:01:17Z,20,2026-05-11T15:01:17Z,2605.10688,1,'DANCE: Detect and Classify Events in EEG',cs.LG;eess.SP
2026-05-11T15:00:38Z,20,2026-05-11T15:00:38Z,2605.10687,1,'The finite expression method for turbulent dynamics with high-order moment recovery',cs.LG
2026-05-11T15:00:22Z,20,2026-05-11T15:00:22Z,2605.10685,1,'GESR: A Genetic Programming-Based Symbolic Regression Method with Gene Editing',cs.AI
2026-05-11T15:00:10Z,20,2026-05-11T15:00:10Z,2605.10684,1,'Is Data Shapley Not Better than Random in Data Selection? Ask NASH',cs.LG;cs.AI
2026-05-11T14:57:41Z,20,2026-05-11T14:57:41Z,2605.10681,1,'Scalable Mamba-Based Message-Passing Neural Decoder for Error-Correcting Codes',cs.IT;cs.LG
2026-05-11T14:57:31Z,20,2026-05-11T14:57:31Z,2605.10680,1,'Exact Unlearning from Proxies Induces Closeness Guarantees on Approximate Unlearning',cs.LG
2026-05-11T14:56:51Z,20,2026-05-11T14:56:51Z,2605.10679,1,'Energy-Efficient Implementation of Spiking Recurrent Cells on FPGA',cs.NE
2026-05-11T14:55:59Z,20,2026-05-11T14:55:59Z,2605.10676,1,'Not Blind but Silenced: Rebalancing Vision and Language via Adversarial Counter-Commonsense Equilibrium',cs.CV;cs.LG
2026-05-11T14:55:35Z,20,2026-05-11T14:55:35Z,2605.10675,1,'Neuromorphic Monocular Depth Estimation with Uncertainty Modeling',cs.CV
2026-05-11T14:55:20Z,20,2026-05-11T14:55:20Z,2605.10674,1,'Step Rejection Fine-Tuning: A Practical Distillation Recipe',cs.LG;cs.AI;cs.CL;cs.SE
2026-05-11T14:55:20Z,20,2026-05-11T14:55:20Z,2605.10673,1,'Compander-Aligned Query Geometry for Quantized Zeroth-Order Optimization',cs.LG
2026-05-11T14:53:03Z,20,2026-05-11T14:53:03Z,2605.10671,1,'Natural Policy Gradient as Doubly Smoothed Policy Iteration: A Bellman-Operator Framework',cs.LG;math.OC;stat.ML
2026-05-11T14:51:17Z,20,2026-05-11T14:51:17Z,2605.10668,1,'A Spectral Framework for Closed-Form Relative Density Estimation',cs.LG;math.OC;math.ST
2026-05-11T14:44:32Z,20,2026-05-11T14:44:32Z,2605.10664,1,'Prompt-Activation Duality: Improving Activation Steering via Attention-Level Interventions',cs.CL;cs.AI
2026-05-11T14:43:56Z,20,2026-05-11T14:43:56Z,2605.10663,1,'Evolving-RL: End-to-End Optimization of Experience-Driven Self-Evolving Capability within Agents',cs.AI
2026-05-11T14:43:36Z,20,2026-05-11T14:43:36Z,2605.10661,1,'bViT: Investigating Single-Block Recurrence in Vision Transformers for Image Recognition',cs.CV;cs.AI
2026-05-11T14:41:11Z,20,2026-05-11T14:41:11Z,2605.10659,1,'When Can Digital Personas Reliably Approximate Human Survey Findings?',cs.CL;cs.AI;cs.SI;stat.ML
2026-05-11T14:41:08Z,20,2026-05-11T14:41:08Z,2605.10658,1,'Why Zeroth-Order Adaptation May Forget Less: A Randomized Shaping Theory',cs.LG
2026-05-11T14:40:20Z,20,2026-05-11T14:40:20Z,2605.10655,1,'BCJR-QAT: A Differentiable Relaxation of Trellis-Coded Weight Quantization',cs.LG
2026-05-11T14:38:03Z,20,2026-05-11T14:38:03Z,2605.10654,1,'Active Learning for Gaussian Process Regression Under Self-Induced Boltzmann Weights',cs.LG;cs.AI
2026-05-11T14:37:37Z,20,2026-05-11T14:37:37Z,2605.10653,1,"'Embodied AI in Action: Insights from SAE World Congress 2026 on Safety, Trust, Robotics, and Real-World Deployment'",cs.RO
2026-05-11T14:36:52Z,20,2026-05-11T14:36:52Z,2605.10651,1,'A Recursive Decomposition Framework for Causal Structure Learning in the Presence of Latent Variables',cs.LG;cs.AI;stat.ML
2026-05-11T14:35:22Z,20,2026-05-11T14:35:22Z,2605.10650,1,'A Random-Matrix Criterion for Initializing Gated Recurrent Neural Networks',cs.LG;cond-mat.dis-nn
2026-05-11T14:33:47Z,20,2026-05-11T14:33:47Z,2605.10647,1,'diffGHOST: Diffusion based Generative Hedged Oblivious Synthetic Trajectories',cs.AI;cs.CR
2026-05-11T14:32:09Z,20,2026-05-11T14:32:09Z,2605.10645,1,'GenMed: A Pairwise Generative Reformulation of Medical Diagnostic Tasks',cs.CV
2026-05-11T14:31:24Z,20,2026-05-11T14:31:24Z,2605.10643,1,'A Single-Layer Model Can Do Language Modeling',cs.CL;cs.LG
